"URI","rdf-schema#label","alias","birthDate","birthPlace_label","birthPlace","birthYear","country_label","country","deathDate","deathPlace_label","deathPlace","deathYear","era_label","era","imdbId","influenced_label","influenced","influencedBy_label","influencedBy","lccnId","mainInterest_label","mainInterest","nationality_label","nationality","notableIdea_label","notableIdea","philosophicalSchool_label","philosophicalSchool","region_label","region","religion_label","religion","soundRecording_label","soundRecording","spouse_label","spouse","viafId","description","point","22-rdf-syntax-ns#type_label","22-rdf-syntax-ns#type","rdf-schema#seeAlso_label","rdf-schema#seeAlso","owl#differentFrom_label","owl#differentFrom","wgs84_pos#lat","wgs84_pos#long"
"http://dbpedia.org/resource/Serge_Latouche","Serge Latouche","NULL","1940-01-12","Vannes","http://dbpedia.org/resource/Vannes","1940","NULL","NULL","NULL","NULL","NULL","NULL","{20th-century philosophy|Contemporary philosophy}","{http://dbpedia.org/resource/20th-century_philosophy|http://dbpedia.org/resource/Contemporary_philosophy}","NULL","NULL","NULL","NULL","NULL","NULL","Postdevelopment theory","http://dbpedia.org/resource/Postdevelopment_theory","NULL","NULL","NULL","NULL","Degrowth","http://dbpedia.org/resource/Degrowth","Western philosophy","http://dbpedia.org/resource/Western_philosophy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Serge_Tisseron","Serge Tisseron","NULL","1948-03-08","{Valence Drôme|France}","{http://dbpedia.org/resource/Valence,_Drôme|http://dbpedia.org/resource/France}","1948","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{Hergé|Thomas Szasz|Michel_Foucoult}","{http://dbpedia.org/resource/Hergé|http://dbpedia.org/resource/Thomas_Szasz|http://dbpedia.org/resource/Michel_Foucoult}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Surrealism","http://dbpedia.org/resource/Surrealism","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","French psychoanalyst","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Sergei_Bulgakov","Sergei Bulgakov","NULL","1871-07-28","{Russian Empire|Oryol Governorate|Livny}","{http://dbpedia.org/resource/Russian_Empire|http://dbpedia.org/resource/Oryol_Governorate|http://dbpedia.org/resource/Livny}","1871","NULL","NULL","1944-07-12","{Paris|France}","{http://dbpedia.org/resource/Paris|http://dbpedia.org/resource/France}","1944","20th-century philosophy","http://dbpedia.org/resource/20th-century_philosophy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","List of Russian philosophers","http://dbpedia.org/resource/List_of_Russian_philosophers","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Sergei_Starostin","Sergei Starostin","NULL","1953-03-24","{Moscow|Russian Soviet Federative Socialist Republic}","{http://dbpedia.org/resource/Moscow|http://dbpedia.org/resource/Russian_Soviet_Federative_Socialist_Republic}","1953","NULL","NULL","2005-09-30","{Moscow|Russia}","{http://dbpedia.org/resource/Moscow|http://dbpedia.org/resource/Russia}","2005","NULL","NULL","NULL","{Merritt Ruhlen|John Bengtson}","{http://dbpedia.org/resource/Merritt_Ruhlen|http://dbpedia.org/resource/John_Bengtson}","{Vladimir Dybo|Sergei Yakhontov|Vladislav Illich-Svitych|Aharon Dolgopolsky|Andrey Zaliznyak}","{http://dbpedia.org/resource/Vladimir_Dybo|http://dbpedia.org/resource/Sergei_Yakhontov|http://dbpedia.org/resource/Vladislav_Illich-Svitych|http://dbpedia.org/resource/Aharon_Dolgopolsky|http://dbpedia.org/resource/Andrey_Zaliznyak}","NULL","{Nostratic languages|Dené–Caucasian languages|Glottochronology|Proto-Indo-European accent}","{http://dbpedia.org/resource/Nostratic_languages|http://dbpedia.org/resource/Dené–Caucasian_languages|http://dbpedia.org/resource/Glottochronology|http://dbpedia.org/resource/Proto-Indo-European_accent}","NULL","NULL","{Old Chinese|Altaic languages|Tibeto-Burman languages|Yeniseian languages|Kiranti languages|Japonic languages|Dené–Caucasian languages|North Caucasian languages}","{http://dbpedia.org/resource/Old_Chinese|http://dbpedia.org/resource/Altaic_languages|http://dbpedia.org/resource/Tibeto-Burman_languages|http://dbpedia.org/resource/Yeniseian_languages|http://dbpedia.org/resource/Kiranti_languages|http://dbpedia.org/resource/Japonic_languages|http://dbpedia.org/resource/Dené–Caucasian_languages|http://dbpedia.org/resource/North_Caucasian_languages}","{Historical linguistics|Moscow_school_of_comparative_linguistics}","{http://dbpedia.org/resource/Historical_linguistics|http://dbpedia.org/resource/Moscow_school_of_comparative_linguistics}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Sextus_Empiricus","Sextus Empiricus","NULL","NULL","NULL","NULL","0160","NULL","NULL","NULL","{Alexandria|Rome}","{http://dbpedia.org/resource/Alexandria|http://dbpedia.org/resource/Rome}","NULL","Ancient philosophy","http://dbpedia.org/resource/Ancient_philosophy","NULL","{David Hume|Edmund Husserl|Friedrich Nietzsche|Georg Wilhelm Friedrich Hegel|René Descartes|Michel de Montaigne|Nassim Nicholas Taleb}","{http://dbpedia.org/resource/David_Hume|http://dbpedia.org/resource/Edmund_Husserl|http://dbpedia.org/resource/Friedrich_Nietzsche|http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel|http://dbpedia.org/resource/René_Descartes|http://dbpedia.org/resource/Michel_de_Montaigne|http://dbpedia.org/resource/Nassim_Nicholas_Taleb}","{Pyrrho|Arcesilaus|Aenesidemus|Carneades|Timon of Phlius|Agrippa the Skeptic|Herodotus_of_Tarsus}","{http://dbpedia.org/resource/Pyrrho|http://dbpedia.org/resource/Arcesilaus|http://dbpedia.org/resource/Aenesidemus|http://dbpedia.org/resource/Carneades|http://dbpedia.org/resource/Timon_of_Phlius|http://dbpedia.org/resource/Agrippa_the_Skeptic|http://dbpedia.org/resource/Herodotus_of_Tarsus}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{Skepticism|Empiric school}","{http://dbpedia.org/resource/Skepticism|http://dbpedia.org/resource/Empiric_school}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Shabir_Ally","Shabir Ally","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{Jamal Badawi|Ahmed Deedat}","{http://dbpedia.org/resource/Jamal_Badawi|http://dbpedia.org/resource/Ahmed_Deedat}","NULL","Dawah","http://dbpedia.org/resource/Dawah","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Imam","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Shah_Abdul_Aziz","Shah Abdul Aziz","NULL","1746-10-11","{Delhi|Mughal Empire}","{http://dbpedia.org/resource/Delhi|http://dbpedia.org/resource/Mughal_Empire}","{1745|1746}","NULL","NULL","1824-06-05","{Delhi|Mughal Empire}","{http://dbpedia.org/resource/Delhi|http://dbpedia.org/resource/Mughal_Empire}","{1824|1823}","NULL","NULL","NULL","NULL","NULL","Shah Waliullah Dehlawi","http://dbpedia.org/resource/Shah_Waliullah_Dehlawi","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Sunni Islam","http://dbpedia.org/resource/Sunni_Islam","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Scholar","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Shah_Abdul_Hannan","Shah Abdul Hannan","NULL","1939-01-01","{Bangladesh|Mymensingh}","{http://dbpedia.org/resource/Bangladesh|http://dbpedia.org/resource/Mymensingh}","1939","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Shannon_Bell","Shannon Bell","NULL","1955-07-05","NULL","NULL","1955","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Experimental philosophy","http://dbpedia.org/resource/Experimental_philosophy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Shannon_C._Stimson","Shannon C. Stimson","NULL","1951-10-08","NULL","NULL","1951","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Adam Smith","http://dbpedia.org/resource/Adam_Smith","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","American political theorist","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Sharon_Lloyd","Sharon Lloyd","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{John Rawls|Philippa Foot|T. M. Scanlon|Rogers Albritton}","{http://dbpedia.org/resource/John_Rawls|http://dbpedia.org/resource/Philippa_Foot|http://dbpedia.org/resource/T._M._Scanlon|http://dbpedia.org/resource/Rogers_Albritton}","NULL","{Thomas Hobbes|Ethics|Political philosophy|Feminist philosophy}","{http://dbpedia.org/resource/Thomas_Hobbes|http://dbpedia.org/resource/Ethics|http://dbpedia.org/resource/Political_philosophy|http://dbpedia.org/resource/Feminist_philosophy}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Shelby_Steele","Shelby Steele","NULL","1946-01-01","{Chicago|Illinois}","{http://dbpedia.org/resource/Chicago|http://dbpedia.org/resource/Illinois}","1946","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{Affirmative action|Multiculturalism|Sociology of race and ethnic relations}","{http://dbpedia.org/resource/Affirmative_action|http://dbpedia.org/resource/Multiculturalism|http://dbpedia.org/resource/Sociology_of_race_and_ethnic_relations}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","American academic","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Sheldon_Wolin","Sheldon Wolin","NULL","1922-08-04","Chicago","http://dbpedia.org/resource/Chicago","1922","NULL","NULL","2015-10-21","Salem Oregon","http://dbpedia.org/resource/Salem,_Oregon","2015","Contemporary philosophy","http://dbpedia.org/resource/Contemporary_philosophy","NULL","{Michael Lerner (rabbi)|Cornel West|Chris Hedges|Hanna Fenichel Pitkin|Wendy Brown (political scientist)|Norman Finkelstein|Norm Jacobson|Frederick M. Dolan|Stanley Hauerwas|John Schaar}","{http://dbpedia.org/resource/Michael_Lerner_(rabbi)|http://dbpedia.org/resource/Cornel_West|http://dbpedia.org/resource/Chris_Hedges|http://dbpedia.org/resource/Hanna_Fenichel_Pitkin|http://dbpedia.org/resource/Wendy_Brown_(political_scientist)|http://dbpedia.org/resource/Norman_Finkelstein|http://dbpedia.org/resource/Norm_Jacobson|http://dbpedia.org/resource/Frederick_M._Dolan|http://dbpedia.org/resource/Stanley_Hauerwas|http://dbpedia.org/resource/John_Schaar}","NULL","NULL","NULL","{Democracy|Political philosophy}","{http://dbpedia.org/resource/Democracy|http://dbpedia.org/resource/Political_philosophy}","NULL","NULL","Inverted totalitarianism","http://dbpedia.org/resource/Inverted_totalitarianism","Political philosophy","http://dbpedia.org/resource/Political_philosophy","Western philosophy","http://dbpedia.org/resource/Western_philosophy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Shen_Dao","Shen Dao","NULL","NULL","NULL","NULL","-0350","NULL","NULL","NULL","NULL","NULL","-0275","Ancient philosophy","http://dbpedia.org/resource/Ancient_philosophy","NULL","NULL","NULL","NULL","NULL","NULL","Fa (concept)","http://dbpedia.org/resource/Fa_(concept)","NULL","NULL","NULL","NULL","{Legalism (Chinese philosophy)|Huang-Lao}","{http://dbpedia.org/resource/Legalism_(Chinese_philosophy)|http://dbpedia.org/resource/Huang-Lao}","Chinese philosophy","http://dbpedia.org/resource/Chinese_philosophy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Sheyda_Gerashi","Sheyda Gerashi","NULL","1879-12-03","{Qajar dynasty|Gerash}","{http://dbpedia.org/resource/Qajar_dynasty|http://dbpedia.org/resource/Gerash}","1879","NULL","NULL","1920-04-03","{Qajar dynasty|Sahray-ye Bagh District}","{http://dbpedia.org/resource/Qajar_dynasty|http://dbpedia.org/resource/Sahray-ye_Bagh_District}","1920","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Shibli_Nomani","Shibli Nomani","NULL","1857-06-03","NULL","NULL","1857","NULL","NULL","1914-11-18","NULL","NULL","1914","NULL","NULL","NULL","{Mahatma Gandhi|Abul Kalam Azad|Javed Ahmad Ghamidi|Amin Ahsan Islahi|Sulaiman Nadvi|Hamiduddin Farahi|Sajjad_Ahmad_Yeldram}","{http://dbpedia.org/resource/Mahatma_Gandhi|http://dbpedia.org/resource/Abul_Kalam_Azad|http://dbpedia.org/resource/Javed_Ahmad_Ghamidi|http://dbpedia.org/resource/Amin_Ahsan_Islahi|http://dbpedia.org/resource/Sulaiman_Nadvi|http://dbpedia.org/resource/Hamiduddin_Farahi|http://dbpedia.org/resource/Sajjad_Ahmad_Yeldram}","{Thomas Arnold|Syed Ahmad Khan}","{http://dbpedia.org/resource/Thomas_Arnold|http://dbpedia.org/resource/Syed_Ahmad_Khan}","NULL","Muslim","http://dbpedia.org/resource/Muslim","NULL","NULL","Sirat-un-Nabi","http://dbpedia.org/resource/Sirat-un-Nabi","Sunni Islam","http://dbpedia.org/resource/Sunni_Islam","Presidencies and provinces of British India","http://dbpedia.org/resource/Presidencies_and_provinces_of_British_India","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Shin_Chaeho","Shin Chaeho","NULL","1880-11-07","{Korean Empire|Chungcheong Province}","{http://dbpedia.org/resource/Korean_Empire|http://dbpedia.org/resource/Chungcheong_Province}","1880","NULL","NULL","1936-02-21","{Empire of Japan|Lüshunkou District}","{http://dbpedia.org/resource/Empire_of_Japan|http://dbpedia.org/resource/Lüshunkou_District}","1936","{19th-century philosophy|20th-century philosophy}","{http://dbpedia.org/resource/19th-century_philosophy|http://dbpedia.org/resource/20th-century_philosophy}","NULL","Kim Il-sung","http://dbpedia.org/resource/Kim_Il-sung","Zhu Xi","http://dbpedia.org/resource/Zhu_Xi","NULL","{Revolution|Historiography and nationalism|Korean mythology}","{http://dbpedia.org/resource/Revolution|http://dbpedia.org/resource/Historiography_and_nationalism|http://dbpedia.org/resource/Korean_mythology}","NULL","NULL","NULL","NULL","{Anarchism|Confucianism|Neo-Confucianism|Korean ethnic nationalism}","{http://dbpedia.org/resource/Anarchism|http://dbpedia.org/resource/Confucianism|http://dbpedia.org/resource/Neo-Confucianism|http://dbpedia.org/resource/Korean_ethnic_nationalism}","Eastern philosophy","http://dbpedia.org/resource/Eastern_philosophy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
